date,state,I.pct.2.5.,I.pct.50.,I.pct.97.5.,Itot.pct.2.5.,Itot.pct.50.,Itot.pct.97.5.,SP.pct.2.5.,SP.pct.50.,SP.pct.97.5.,trend.2wk.pct.change,trend.2wk.direction,trendtot.2wk.pct.change,trendtot.2wk.direction
2020-12-31,AK,0.400713893484875,0.400713893484875,0.400713893484875,0.854361308409496,0.854361308409496,0.854361308409496,6.39368078425471,7.03308181773958,7.71410050766165,-0.122890302409697,Decreasing,-0.414779772475414,Decreasing
2020-12-31,AL,1.85770253679916,1.85770253679916,1.85770253679916,2.56944050816793,2.56944050816793,2.56944050816793,14.908285279155,16.7830416496636,19.1322799419524,0.1216689291381,Increasing,0.22658260875075,Increasing
2020-12-31,AR,1.42889478669792,1.42889478669792,1.42889478669792,2.09437615286978,2.09437615286978,2.09437615286978,10.963915333961,12.2104536239808,13.5158371401052,0.2449727253606,Increasing,0.31200033744353,Increasing
2020-12-31,AZ,1.3026269057419,1.3026269057419,1.3026269057419,2.12479799551501,2.12479799551501,2.12479799551501,10.0793479866839,11.3324034836417,12.9922569144417,0.16351196022948,Increasing,0.2785759531789,Increasing
2020-12-31,CA,1.0971095779319,1.0971095779319,1.0971095779319,2.02812964568413,2.02812964568413,2.02812964568413,7.81783356440092,8.94152375196864,10.1045862178149,-0.0178759417380501,Decreasing,0.3647108251435,Increasing
2020-12-31,CO,0.553486016116449,0.553486016116449,0.553486016116449,1.00451366666787,1.00451366666787,1.00451366666787,8.22166689057997,9.186812428198,10.3056293944002,-0.08214251957834,Decreasing,-0.26164524904761,Decreasing
2020-12-31,CT,0.668062682315376,0.668062682315376,0.668062682315376,1.221448506775,1.221448506775,1.221448506775,7.32814354543767,8.16113205059567,9.01093901683558,0.028378970237084,Increasing,0.0341694569574601,Increasing
2020-12-31,DC,0.372160268786775,0.372160268786775,0.372160268786775,0.690897601967962,0.690897601967962,0.690897601967962,7.25655608448105,8.46840582579589,10.3105884701448,0.034567085614003,Increasing,0.058112519593333,Increasing
2020-12-31,DE,0.819251349792969,0.819251349792969,0.819251349792969,1.43342572472136,1.43342572472136,1.43342572472136,9.30129906002047,10.8415454730759,12.7472411140276,0.00893258282850196,Increasing,-0.0329385013665099,Decreasing
2020-12-31,FL,0.880155727476144,0.880155727476144,0.880155727476144,1.36244143222507,1.36244143222507,1.36244143222507,9.66957237994417,10.8831392248847,12.2171167147802,0.197002568505742,Increasing,0.32216309213026,Increasing
2020-12-31,GA,1.30749669759039,1.30749669759039,1.30749669759039,2.01733923790309,2.01733923790309,2.01733923790309,12.4784603152336,14.1232380628056,16.1536888121235,0.24098471390659,Increasing,0.55148279522296,Increasing
2020-12-31,HI,0.184420987616222,0.184420987616222,0.184420987616222,0.262019423141535,0.262019423141535,0.262019423141535,2.55750142953664,2.91316283045681,3.62121908632863,0.019747613654482,Increasing,0.014570498620876,Increasing
2020-12-31,IA,1.12890265211962,1.12890265211962,1.12890265211962,1.46872526104573,1.46872526104573,1.46872526104573,17.9529319271245,19.8428494822234,22.4299797740656,0.03851721686356,Increasing,-0.0209542227642101,Decreasing
2020-12-31,ID,1.6495613655902,1.6495613655902,1.6495613655902,2.18161528272773,2.18161528272773,2.18161528272773,15.4910746215963,17.3038136438828,19.4267813350967,-0.19919880776566,Decreasing,-0.37551477644299,Decreasing
2020-12-31,IL,0.616260576723032,0.616260576723032,0.616260576723032,1.11512540091008,1.11512540091008,1.11512540091008,12.1724482190193,13.5553417776797,15.3451072552724,-0.0523094385044259,Decreasing,-0.17599250164083,Decreasing
2020-12-31,IN,0.911026725146443,0.911026725146443,0.911026725146443,1.60689289097696,1.60689289097696,1.60689289097696,10.4278116494412,11.6359496318258,12.8401241580824,-0.0692764758959979,Decreasing,-0.20171281686178,Decreasing
2020-12-31,KS,1.54787319529408,1.54787319529408,1.54787319529408,2.30973553369351,2.30973553369351,2.30973553369351,13.6935621431353,15.5091422510093,17.5149496815096,-0.04645396408211,Decreasing,0.16895086709865,Increasing
2020-12-31,KY,1.14537622429662,1.14537622429662,1.14537622429662,1.70508480179123,1.70508480179123,1.70508480179123,8.78208811407944,9.78156567658159,10.8745406164799,0.155822086964104,Increasing,0.13118888406162,Increasing
2020-12-31,LA,0.950585365390835,0.950585365390835,0.950585365390835,1.44196852815302,1.44196852815302,1.44196852815302,13.603664325955,15.517549534193,17.916023860939,0.234810549081114,Increasing,0.27741236144863,Increasing
2020-12-31,MA,0.74636331806132,0.74636331806132,0.74636331806132,1.38676988029777,1.38676988029777,1.38676988029777,6.5314983735525,7.30170364210172,8.23115581655308,0.131453834206472,Increasing,0.21485486189717,Increasing
2020-12-31,MD,0.536750116718643,0.536750116718643,0.536750116718643,0.90540237704756,0.90540237704756,0.90540237704756,10.5275707943167,12.3306067428213,14.686005807517,0.0513847669826611,Increasing,0.0291260314925549,Increasing
2020-12-31,ME,0.49039666982533,0.49039666982533,0.49039666982533,0.813023345967069,0.813023345967069,0.813023345967069,2.14791926233533,2.47305265887948,2.81144174539681,0.0337893623676979,Increasing,0.15696844867982,Increasing
2020-12-31,MI,0.53278770516041,0.53278770516041,0.53278770516041,0.883076997372531,0.883076997372531,0.883076997372531,8.48270598066076,9.40097312903441,10.5637285416725,-0.0392957046883911,Decreasing,-0.230740620349299,Decreasing
2020-12-31,MN,0.441157685317172,0.441157685317172,0.441157685317172,0.832022287354292,0.832022287354292,0.832022287354292,11.7944466413074,12.9929596322704,14.2545207233715,-0.123354340678708,Decreasing,-0.494466072679738,Decreasing
2020-12-31,MO,0.835541014657562,0.835541014657562,0.835541014657562,1.28156845768041,1.28156845768041,1.28156845768041,10.9587517897879,12.0173698801892,13.2125537381177,-0.044796089640355,Decreasing,-0.0729742607634198,Decreasing
2020-12-31,MS,1.53460260815092,1.53460260815092,1.53460260815092,2.17072512757638,2.17072512757638,2.17072512757638,13.8273421247681,15.5535952284872,17.7780197664338,0.26379015753289,Increasing,0.34944261020172,Increasing
2020-12-31,MT,0.662557999312649,0.662557999312649,0.662557999312649,1.1345587399846,1.1345587399846,1.1345587399846,10.2533568289279,11.3782442355182,12.5076778038612,-0.12745381965006,Decreasing,-0.29398564720037,Decreasing
2020-12-31,NC,1.01102329501359,1.01102329501359,1.01102329501359,1.60711304935226,1.60711304935226,1.60711304935226,7.91803845578952,8.9292265326321,10.1296801415449,0.256967654950856,Increasing,0.49038152685259,Increasing
2020-12-31,ND,0.441968025472741,0.441968025472741,0.441968025472741,0.784009748876334,0.784009748876334,0.784009748876334,14.455881449963,15.6437490070633,17.0645009972444,-0.049854358172149,Decreasing,-0.375363892488876,Decreasing
2020-12-31,NE,0.67800421185265,0.67800421185265,0.67800421185265,1.16938027150142,1.16938027150142,1.16938027150142,14.3134452699206,16.0270143706816,18.1696226337781,-0.0418858807310539,Decreasing,-0.2790940221433,Decreasing
2020-12-31,NH,0.822123514109081,0.822123514109081,0.822123514109081,1.32463198355266,1.32463198355266,1.32463198355266,3.80277478979457,4.37389401540493,5.00207669541023,0.064346479914406,Increasing,0.1442866913318,Increasing
2020-12-31,NJ,0.75541607588843,0.75541607588843,0.75541607588843,1.28063931796103,1.28063931796103,1.28063931796103,14.6617884816837,17.1373157969632,20.3194364131403,0.063315854251157,Increasing,0.03450431613282,Increasing
2020-12-31,NM,0.742380141154453,0.742380141154453,0.742380141154453,1.38352982722914,1.38352982722914,1.38352982722914,9.18900005174626,10.2942881469454,11.6074140318303,-0.136293757734329,Decreasing,-0.17889852655242,Decreasing
2020-12-31,NV,1.03628749647422,1.03628749647422,1.03628749647422,1.70310615447552,1.70310615447552,1.70310615447552,12.2234614504523,13.8778196997173,15.8320019986843,-0.0680809419955701,Decreasing,-0.10432927964334,Decreasing
2020-12-31,NY,0.705027948166001,0.705027948166001,0.705027948166001,1.21716376985906,1.21716376985906,1.21716376985906,19.1181322834902,22.1753384333631,26.367657990488,0.165966018566251,Increasing,0.245287222581243,Increasing
2020-12-31,OH,1.044650169475,1.044650169475,1.044650169475,1.75891253728666,1.75891253728666,1.75891253728666,8.37026539773072,9.36971342603137,10.4511721950355,-0.06722122231545,Decreasing,-0.0595815498086999,Decreasing
2020-12-31,OK,1.25663374853035,1.25663374853035,1.25663374853035,2.11460387021101,2.11460387021101,2.11460387021101,10.777383083816,12.0077673030592,13.2996682184996,0.0416228449055901,Increasing,0.32117424494024,Increasing
2020-12-31,OR,0.392587048121644,0.392587048121644,0.392587048121644,0.6437169696598,0.6437169696598,0.6437169696598,4.4926236179556,5.15833426571073,5.98985416235737,-0.011644389854252,Decreasing,-0.048673934072131,Decreasing
2020-12-31,PA,0.917528076908449,0.917528076908449,0.917528076908449,1.56012381838483,1.56012381838483,1.56012381838483,11.7226949851042,13.7296813206755,16.2625393417203,-0.164057954622971,Decreasing,-0.1286093262536,Decreasing
2020-12-31,RI,0.800373161401086,0.800373161401086,0.800373161401086,1.57280921873751,1.57280921873751,1.57280921873751,8.87060580563244,9.79756105540614,10.8552513948026,0.0215848736521101,Increasing,-0.19490622309913,Decreasing
2020-12-31,SC,1.04483733879394,1.04483733879394,1.04483733879394,1.63099311098577,1.63099311098577,1.63099311098577,10.204567263754,11.5868269791613,13.2980471388146,0.221578042147293,Increasing,0.41327642294035,Increasing
2020-12-31,SD,1.01560022187766,1.01560022187766,1.01560022187766,1.59613030651716,1.59613030651716,1.59613030651716,16.4125293090161,18.3094686720697,20.3033985644531,-0.14009951570319,Decreasing,-0.27505521621019,Decreasing
2020-12-31,TN,1.53209385451405,1.53209385451405,1.53209385451405,2.70810238806897,2.70810238806897,2.70810238806897,12.7143400977001,14.1925511860006,15.9237026336925,-0.0080701129943301,Decreasing,0.4678560518211,Increasing
2020-12-31,TX,1.03333165549772,1.03333165549772,1.03333165549772,1.59234691711961,1.59234691711961,1.59234691711961,11.9371190570071,13.4038077003961,15.1635874987113,0.035594029635023,Increasing,0.24591748253652,Increasing
2020-12-31,UT,1.36790484819845,1.36790484819845,1.36790484819845,2.09042323855092,2.09042323855092,2.09042323855092,12.8577685052553,14.2007675880813,15.7618575864082,0.19680416406644,Increasing,0.15811631802138,Increasing
2020-12-31,VA,0.856667232796272,0.856667232796272,0.856667232796272,1.22754508809794,1.22754508809794,1.22754508809794,7.46055263983352,8.48030425401201,9.87296905939291,0.150609117767201,Increasing,0.14842828447027,Increasing
2020-12-31,VT,0.223301006993432,0.223301006993432,0.223301006993432,0.366477411189488,0.366477411189488,0.366477411189488,1.50021556028385,1.71241441685725,1.95289698737193,0.047862116170336,Increasing,0.048387404734309,Increasing
2020-12-31,WA,0.500887897147961,0.500887897147961,0.500887897147961,0.733208049819069,0.733208049819069,0.733208049819069,6.14770528581805,6.91172320780865,7.82862981116802,0.101369958899097,Increasing,0.018001877890164,Increasing
2020-12-31,WI,0.700484957190968,0.700484957190968,0.700484957190968,1.21531301286721,1.21531301286721,1.21531301286721,12.2844387988549,13.4492846072493,14.7928886642182,-0.087052441404831,Decreasing,-0.17910456746787,Decreasing
2020-12-31,WV,0.919686969746361,0.919686969746361,0.919686969746361,1.53621556220379,1.53621556220379,1.53621556220379,5.69929313219663,6.39301444251183,7.24591342751059,0.0365320472958331,Increasing,0.03046436696413,Increasing
2020-12-31,WY,0.584612435212398,0.584612435212398,0.584612435212398,1.09230495961889,1.09230495961889,1.09230495961889,9.9421917306475,11.0568186536001,12.4189940284798,-0.183173542289544,Decreasing,-0.33727066127216,Decreasing
2020-12-31,US,0.9333922666831,0.9333922666831,0.9333922666831,1.53501488042449,1.53501488042449,1.53501488042449,11.3708486287318,12.1005866918956,12.9052396198404,0.0500296236691602,Increasing,0.13734286360589,Increasing
